date,developerResponse,review,rating,isEdited,userName,title,sentiment,,,,,
5/4/2016 2:09,,"I recently had level money and they decided to commit app suicide by changing everything without consulting with their end users. I searched in the App Store for a few days and stumbled upon pocket guard! I love this app so far. I like to see that if I over spend, I currently have negative money in my pocket or vice versa. Keep up the good work",5,FALSE,Einsteins_Homie,Yes!!!!,positive,,,,,
9/9/2016 17:32,,I have been searching for an app that will help better manage money and set limits. This app does this and so much more. Been using for 6 months and love it. Use it everyday and recommended it to all my friends who love it too!!,5,FALSE,Addam Sain,Found what I have been looking for for years,positive,,,,,
12/10/2015 4:38,,"This app is great and has every and any category you can think of.. But whenever I try adding something to specific categories (gift, charity etc) the app completely freezes every time and having to restart is a pain. Needs some updating and fixing but other than that it's a good app.",4,FALSE,kaytanaa,Could use some tweaking,positive,,,,,
9/24/2016 0:46,,I've been using this app for a few months now and so far so good. I really appreciate their willingness to take suggestions for improvements - the savings category addition is super helpful. Aesthetically I don't love it; it's very dark which feels a little foreboding. That sounds pretty lame but it's just not a friendly app that I want to use everyday. I also think load times could be a lot faster.,3,FALSE,kstvr22,Pretty good,positive,,,,,
9/24/2016 12:06,,"I use this as my primary app now and I love it. The one thing I wish I could do is split purchases into different categories. If I go to BJs to purchase groceries and home supplies I can only store the purchase under one category. Hopefully this will change in the future. 
I used to use the Mint app but I find this app more accurate and updates faster.",4,FALSE,mook198-,Great App,positive,,,,,
2/3/2017 18:24,,"Overall a user friendly app, but as others have noted, it will not refresh account data. I need to know where things stand TODAY,  not as if the date I set up the app last week. Also, there is no way to edit categories; I am renting, single and childless so entire sections on childcare or mortgage do nothing but clutter my interface. I suspect the same is true for people who don't go to school and thus have no need for the education category, etc. 
All in all, great idea but poor execution.",1,FALSE,BrittEB,Needs bug fixes,neutral,,,,,
6/2/2016 17:49,,This app is great for people with a fixed salary! Doesn't really help business owners because it can get confusing since you make different amounts every month. This is also great for college students with a fixed budget from parents or part time jobs!,5,FALSE,Lotro,Awesome App,positive,,,,,
6/21/2017 14:21,"{'id': 707471, 'body': ""Thank you, Jason! It's very nice of you to write this great review. Don't hesitate to contact us at support@pocketguard.com if need help with anything in the app."", 'modified': '2017-07-05T14:50:44Z'}","Pocket Guard has helped me get me get my finances under control. 

We're easily able to add all of our credit cards, student loans, car loans, bank accounts, investments and income. 

The app puts all of this information into easy to view and understand graphs and tables.",5,FALSE,Jason McNab,This App is Incredible,positive,,,,,
2/21/2016 17:40,,"Love this app so far. I get alerts for my bills that are paid, when my check comes in. I can see how much money I can afford to spend today. Absolutely fantastic app. I already got my husband to download the app and will refer to everyone I know who wishes to be on top of their finances.",5,FALSE,Faithlove123,Very Good App,positive,,,,,
3/15/2017 10:22,,"This app has been so helpful. It's easy to use because it syncs right with your bank account and sets monthly, weekly, biweekly expenses which help you keep track of all your bills. Definitely better than all the other apps out there!",5,FALSE,Gabriella.lrs,Easy to Use,positive,,,,,
4/12/2016 8:00,,"This is a must have app for anyone looking to manage their expenses, incomes etc in an organized manner. The app is so beautifully designed that you will love using it every minute. The red accent compliments the overall design and the app functionality is brilliant.",5,FALSE,Drakemeetslara,Personal finance made easy,positive,,,,,
7/16/2016 3:51,,I've been looking for an app similar to the Level money app before they upgraded their app and changed everything. I think I found exactly what I needed in pocket guard! Simple and easy to use and helps keep my day-to-day finances in check.,5,FALSE,betelgeuse29,Love it,positive,,,,,
1/25/2017 0:01,,"I created a account, added 8 banks / credit card. I get them all added and connected when I click next to the rest of the steps I see the home screen for 5 seconds and then it goes back to bank account setup screen over and over and over again. I've been trying to get this working for the past 2.5 hours and it is not working at all. Please fix. And got a aggregation error trying to setup one of my accounts.",1,FALSE,AustinRocks1995,Not Working,positive,,,,,
11/11/2016 21:54,,Family messenger is an app that can make your life easier! I tested it for several days and now all my family members and my best friends are staying together within this app even if we are far away!,5,FALSE,joshuapope65353,Useful program,positive,,,,,
1/20/2017 2:11,,"It's a very useful app helps in keeping a tab on spending,tracking of credit card transactions etc and well even it helped me to determine a fraudulent transaction that happened on my credit card",5,FALSE,netviet123,Great!,positive,,,,,
2/17/2017 15:01,,"I find this app to be user-friendly and a great tool to manage my money, and their bill negotiation feature is a game changer. With PocketGuard, I got $20 off my monthly subscription and didn't even have to pick up the phone",5,FALSE,Cuchuflito722,Loving PocketGuard!,positive,,,,,
6/13/2016 22:02,,"Since Level Money was bought by Capital One, it's never really worked. Pocket Guard is a phenomenal replacement! Now that you have the ability to not count transactions, it's awesome and my go-to finance app. Keep up the great work!",5,FALSE,ajaywaghray,Level Money Replacement,positive,,,,,
1/8/2017 2:43,,Incredible program that seamlessly brings everything in your financial world in one place. Easy to understand and use the interface with your data.,5,FALSE,CauThuanPhuoc,Easy and fast to use,positive,,,,,
6/20/2017 21:13,"{'id': 707811, 'body': 'Oh, we are absolutely flattered! Thanks for leaving this review!', 'modified': '2017-07-05T15:36:11Z'}","I don't always leave reviews... but this was the best budget app for me! Sleeky, smooth, modern interface. Keeps up with my transactions. Classifies them in the right categories. And I can set spending limits, like a budget!!",5,FALSE,Wbh4,The Right Budget App!!,positive,,,,,
6/13/2016 14:30,,"I'm happy with the app; it syncs all the accounts I require and provides an intuitive interface.
However, it would be extremely helpful in budgeting if the app would allow customizations of budget categories.",4,FALSE,SDave-uk,Solid but requires customization,positive,,,,,
5/25/2017 1:18,"{'id': 421716, 'body': 'Hi there! This issue has already been fixed and you should be good to go now. Please try to connect the account again and contact us at support@pocketguard.com if have any other issues.', 'modified': '2017-05-24T14:07:31Z'}","UPDATE: Problem Fixed (and quickly) Works great, easy interface. Wish there was a way to do a budget of ALL categories together since I just want to budget my overall spending. But, great app.",5,TRUE,ChancellorGearrán,App Is Great!,positive,,,,,
2/23/2017 20:43,,"I got the app and was excited. But after a few weeks of use, it was no longer compatible with my CapitalOne Credit Card. I have been talking with Picket Guard and the developer they use to make the login APIs and it is still unresolved and each party blames the other. 

It's a shame. I love the premise of this app compared to others and other than syncing issues the UX is great! If it's not fixed I'll be forced to abandon ship.",1,FALSE,Luke Sillies,Doesn't work with Captial One,positive,,,,,
11/19/2016 11:34,,This app has been great up until recent updates whereby I've lost connection to my accounts. I fix the issue and the very next day the same thing happens. The app is no longer useful if the accounts cannot stay connected. Very frustrating.,3,FALSE,JM((A))N,Lose connection to accounts,positive,,,,,
12/18/2016 6:30,,This is a very useful app for my finance account. I can manage all bank accounts in one place so easy to watch all details and can do any finacial works. I like the simple interface and it will make superb!,5,FALSE,jeyasuthan1777,Very Easy Pocket guard App,positive,,,,,
5/16/2017 6:27,"{'id': 421997, 'body': ""Update: We have found a glitch that was causing this issue. The glitch is already fixed and you can try connecting the Chase account. Please accept our apologies for the inconveniences.\n\nHi there! According to our records, the reason why Chase account hasn't connected successfully was wrong login credentials. I have sent the instructions on resolving this issue to your email."", 'modified': '2017-05-24T14:49:22Z'}","Tried for hours just to get my chase account linked. Loved the way the app looked, but honestly such a hassle. Will be going back to mint instead

Update: was told to try logging in on chase and copy and pasting the login information. Already did that several times in the last round.  100% confident my login and password is connect. Gave it another try today. No luck.",1,FALSE,PhamnguyenV,Doesn't even let me link my account,positive,,,,,
4/24/2016 14:15,,This is the easiest budget app to use that I have found.  I wish there was it had advanced features such as export & reports. It is super clean and you can be up and running in minutes.,5,FALSE,spkrpro,Great budget App,positive,,,,,
7/13/2018 13:58,,I regret not using this app after I've graduated from college. It could prevent me from spending lots of money on useless stuff.,5,FALSE,Czech_Chris,The app I needed ,negative,,,,,
4/2/2017 2:10,,The more I use this app the more it helps me. It helped me start budgeting and tracking my spending daily. And the latest bill lowering feature litterally saved me $80 on my monthly subscriptions.,5,FALSE,mylove240493,Brilliant app,positive,,,,,
1/30/2017 2:38,,"I love that you can see all your information in one place-any issues are resolved fast by their team as well, they also follow up to make sure your issue is resolved. Great app.",5,FALSE,emlacuopday311,Best app ever,positive,,,,,
11/11/2016 22:04,,Family messenger is a thing that will not disturb your family members when they are busy. No calls or sms. Stay in touch with family app online: convenient and smart),5,FALSE,LewisJenning,Review,neutral,,,,,
11/11/2016 21:39,,"As for the application that includes so many features, it is working correctly and doesn’t require too much battery level.  I like it!",5,FALSE,ConnorStone86586,Not bad,positive,,,,,
5/17/2016 11:02,,"Like others I'd use the app more if all of my banks were available. I guess that time will come. Otherwise I found the app simple to use, intuitive and definitely useful for the account I could add. More banks and I'd definitely give 5 stars.",4,FALSE,RoachZw,Great Concept,positive,,,,,
3/10/2016 23:22,,The design of this app excels beyond most other personal finance apps / services available. It falls short with its ability to identify and categorize expenses / transactions / counter parties to transactions. It is particularly weak with same bank account transfers (i.e. Checking to savings) which it consistently treats as a merchant purchase. Would be worth a try once cleaned up the buggy automation.,2,FALSE,Wisplike6122,"Nice design, poor intelligence",positive,,,,,
3/28/2016 19:13,,"Great app to keep personal budget in safe. It helps to manage and control finance transactions, count categories you spend most. And also has iwatch support. Recommend to install and try.",5,FALSE,Jermuk2,Cool budgeting app,positive,,,,,
8/14/2016 4:56,,"This app has a very beautiful solid built, that allows you to do what other money tracking apps won't. Bad part is it does not have a budget creating feature. That's what's missing and it's very important, please make a budget feature. Until then I will opt for other apps that do ex. ""Intuit"" by Mint.",3,FALSE,Energetic Email,Incomplete,positive,,,,,
6/1/2016 4:11,,"The only way to add a bill is from a bank transaction. I tend to pay rent and some local bills in cash, which I withdraw from the account. I also get gas as needed... on average 50 a week, but because it has to be tied to a bank transaction, I can't budget 50/week. I have to get creative with multiple weekly payments.",2,FALSE,Sheishkabob,Missing key useful feature,positive,,,,,
2/22/2017 3:47,,"I love PocketGuard. Ever since I've started using it, I've been recommending it to everybody. It keeps me organized and aware on where my money goes. Nothing better than that.",5,FALSE,Hoangphjho,Making life easy,positive,,,,,
11/20/2015 15:59,,Way better than the other money tracking app. Gets your transactions automatically. Very user friendly interface. Absolutely love the different categories it assigns your transactions too,4,FALSE,kusharora23,Best money management app,positive,,,,,
11/15/2016 22:50,,"Amazing finance app. Using it for more then year. Great insights and analytics on my finance . In my pocket feature is very useful . It shows me how can I spent today. After using PocketGuard I start saving , and no more overspending at all. Love the app.",5,FALSE,byzyn4ik,Best budgeting app,positive,,,,,
6/20/2016 20:59,,Switched from mint and never looked back. This app is great and keeps getting better. They pretty much nailed the design and organization. Top finance tracking app for sure.,5,FALSE,Brandonthefinn,Way better than mint,positive,,,,,
3/7/2017 2:05,,I use it several times a day and recommend it to others for viewing all accounts on one screen. Thank you!,5,FALSE,kas1608,Great!,positive,,,,,
12/19/2016 4:29,,Not much personal accounting app was really easy to use except for this one. It just do all the things you want and never feel annoying.,5,FALSE,tracyidus,Nice way to do accounting,positive,,,,,
1/25/2017 17:36,,"So this app looks like it could be awesome, especially considering the great reviews by the people who can actually get this thing to work. There is a glitch for some people where it keeps taking you back to the ""manage/add account"" screen and then making you go thru the whole set up. I've emailed the app support. Hopefully they can help me fix it! I would love to use this app.",1,FALSE,Treetaghitter,Lots of potential but...,positive,,,,,
11/22/2015 2:37,,"I have tried so many budgeting apps, but this one takes the cake... So well designed and easy to use. Shows projections and daily budgets plus future bills all in an easy interface!! Amazing!!",5,FALSE,SimpleIX,BEST APP EVER,positive,,,,,
8/27/2016 21:41,,"If you look at the reviews a lot of them are from August 19 with quick descriptions. It's an ok app but very limited on tracking, being able to set budgets is non existent. If you just want a quick view of all your accounts and be notified on upcoming bills it's an ok app.",3,FALSE,csrfive,Read the reviews.,positive,,,,,
2/15/2017 4:23,,Well designed and easy to use. I've found it most helpful for keeping track of credit card and loan payments.,5,FALSE,Anhchilamo,Great,positive,,,,,
7/17/2016 20:40,,"Love how it provides real time guidance on how much I have on given day to spend on purchases, and better plan for future purchases.",5,FALSE,YoungSashi,Exactly what I've been needing from budget app,positive,,,,,
2/22/2016 6:45,,It's unusable until I can actually connect my bank to this app.,5,FALSE,CDaleDave,Crashes when trying to connect to my bank,neutral,,,,,
2/11/2017 4:40,,"Love it! I use it to keep track of all my cards. Looks great, works fast and it is easy to use. I haven't had a suspicious charge yet, but it's awesome to know I'll catch it if it happens.",5,FALSE,legendary31012017,Very useful,positive,,,,,
1/11/2017 3:12,,I love PocketGuard. Allows you to have all your accounts in one location for quick review. Monitor spending and balances easily.,5,FALSE,Hero Nhu,Great way to keep up with your finances,positive,,,,,
11/18/2016 4:37,,I've been using this app for 5 months now and it continues to get better and better. I wouldn't trust my finances with anything else! Must have!,5,FALSE,KatiecJohnsa,Must have!,positive,,,,,
12/4/2016 4:05,,I'm always weary of having to create an account for something that should be accessible completely offline. Reading the privacy policy makes it clear that the developer wants your information and can pretty much do whatever they want with it. I didn't create an account and use the app for this reason.,1,FALSE,David Levine,Read the privacy policy before signing up,positive,,,,,
11/11/2016 21:48,,"I use an app for just a couple of days, but I really like the friend locator. It always shows correct locations.",5,FALSE,LiamSaunders686,Convenient family map,positive,,,,,
3/4/2017 2:08,,I love using this application! I can track where my money is going as well as monitor bills that are coming due. It is nice to have everything in one place!,5,FALSE,vantiendatusa,"Great, great app!",positive,,,,,
11/29/2016 18:38,,"I used to love this app, but now it's completely broken for me and losing features. With this update I cannot connect to my bank accounts anymore and the best feature, a trend line of current spending and average spending, is gone. I really loved this app and it helped me budget a lot. Now it's just bad...  So so sad",2,FALSE,Tennis Pro 91,Sliding downhill. No connectivity. Help!,neutral,,,,,
12/30/2016 2:02,,"Thanks to PocketGuard team. Once I had a problem, they were really quick and resolved within in few days.",5,FALSE,jenny031289,Great App!,positive,,,,,
11/11/2016 21:45,,"Find it really useful! Now my husband won’t forget about buying milk for the whole family. Best family app and, special thanks for tasks list!",5,FALSE,KyleCrawford66,Great task list,positive,,,,,
11/11/2016 21:32,,"That’s the first family tracking app I really like! I can share tasks, find my family members and set up reminders – all I need in one app",5,FALSE,BradleyParry8658,Best soft for me and my family,positive,,,,,
1/17/2017 6:34,,PocketGuard had been a big part of my new relationship with money. I can track as I spend money and monthly budgeting has become easy.,5,FALSE,tuyetroi7,Great app!,positive,,,,,
7/8/2016 20:18,,"I really like this app, but really need to be able to customize categories.  If/when that feature is available this will be 5 stars.",4,FALSE,Emerygirl,"Good, but could be better",positive,,,,,
11/11/2016 21:58,,"Good, very good family finder. My family likes it! Even my teen son doesn’t mind using this family tracker app! All in one solution is a thing I’ve been long looking for!",5,FALSE,BillyWood6,WOW!!,positive,,,,,
5/3/2016 23:15,,Wow! I am super impressed by this indie finance tracking app. A few minutes with it and I can already tell this is going to be a big game changer compared to mint and other finance services,5,FALSE,Brian1222314,Wow,positive,,,,,
3/10/2017 4:15,,"Great service, good app. Super easy to use. Through their bill negotiations feature they were able to save me over $500",5,FALSE,Bluzzzz,Very useful,positive,,,,,
3/19/2017 5:12,,"PocketGuard helped me start tracking my money. I started building my emergency fund. Another cool thing about it is the ""lower your bills"" feature, which already saved me $80 this year. Thank you guys!",4,FALSE,Herch.2,Life changing app!,positive,,,,,
11/11/2016 21:49,,Now both of my children are under geofence control. It’ so great to know they are safe!!! Gps family tracker is a good thing for busy mom! Thank you,5,FALSE,LucasDennis865,Best family finder,positive,,,,,
3/18/2017 12:15,,This app has been a huge help keeping me on track for my budgets and getting my credit card balance down.,5,FALSE,applepen1234,Great app,positive,,,,,
11/19/2016 16:57,,"Easy to use, helped our finances a lot with planning and goals. It's an amazing app which simplifies all my needs in a single tab. Thank",5,FALSE,DanielNewman258,"Easy to use,",positive,,,,,
11/11/2016 22:01,,"Pleasant interface, high functionality and all features for free makes this to do app the best! Very fast and easy………",5,FALSE,JosephAtkins636,All works fine,positive,,,,,
10/19/2016 13:37,,"This is an exceptional budgeting and tracking tool, with a lot of the categorizing done for you. Making exceptions and changes is quite easy.",5,FALSE,MclarenTheBest,Best app in its class!,positive,,,,,
5/8/2015 23:11,,Great app that not only allows me to keep track of my spending but it also helps me create a savings plan as well. Very easy to setup and navigate as well.,5,FALSE,The Castello's,Great app!,positive,,,,,
1/11/2017 9:06,,So easy to watch where your $ are going. Keeps me in check when getting close to budget.,5,FALSE,Ray A.Lett,Excellent app,positive,,,,,
4/20/2016 17:05,,Does what it states it will do. Keeps all my accounts in one spot in a simplified app. Plus updates always fix or improve! Great app,5,FALSE,DrSpooner95,Simple and Effective,positive,,,,,
3/17/2017 10:59,,Great app to get the total picture of all your accounts in one spot. I check it every day and find its very easy to use,5,FALSE,Pokemon1994,Really good app,positive,,,,,
1/29/2017 10:54,,Been using for a few years - works perfectly. Always recommend it to people.,5,FALSE,beataudio1993,I luv this app!!!,positive,,,,,
2/28/2017 12:36,,This app is exactly what I've been searching for. It has all necessary features and even more. Absolutely love how the app has assisted me in spending discipline and re-negotiating some of my bills.,4,FALSE,Trebolcoins,Outstanding app,positive,,,,,
11/18/2016 6:10,,I love this app! It helps me keep and eye on my finances as well as keeps me up to date with my finance goals. Very simple. Very effective. 10/10 would recommend.,5,FALSE,AvaxdDavey,I love this app!,positive,,,,,
11/11/2016 21:52,,"Family tracking, checklist app, different reminders… Guys, you’ve put together all the features that I need in my daily routine! Good job!!",5,FALSE,PatrickWaters868,Good job,positive,,,,,
1/18/2017 3:31,,Highly recommend to people who want to budget or just see where their money is going.,5,FALSE,davidsky90,Really good,positive,,,,,
11/16/2016 14:29,,"This really helps me keep my finances organized and in check. My credit is already near perfect, but PocketGuard helps me keep everything in line.",5,FALSE,JewelRaquel,Best App Ever,positive,,,,,
9/10/2016 21:27,,This app is great. It's so easy to get started and adjust your finances. The interface is clean and intuitive. Totally worth checking out.,5,FALSE,richesanchez,Best money management ever,positive,,,,,
6/14/2016 15:47,,Have used mint for a few years. Pocket Gaurd is like mint but stronger. I love being able to see how much we can spend this month before expenses surpass income!!,5,FALSE,TNT-MN,Great app,positive,,,,,
6/7/2016 0:20,,Does everything that Level used to do,5,FALSE,Gennaker1,High build-quality,neutral,,,,,
12/25/2016 3:19,,PocketGuard allows me to see everything in one place; gives a total picture.,5,FALSE,TuynUS288,Excellent,neutral,,,,,
11/18/2016 4:26,,PocketGuard is a fantastic app that I have used for several month. It is nice to see the majority of my financial information in one location.,5,FALSE,mamjdfhjduddss,It is nice,positive,,,,,
4/25/2016 3:39,,"Level broke their app with their latest update, but PocketGuard does everything the old Level did. Rejoice!",5,FALSE,Anon374728282,Yay - a replacement for Level!,positive,,,,,
9/3/2015 19:06,,This app does for the Apple Watch what Mint does not. Actually give you a comprehensive look at all of your finances!,5,FALSE,Jody Sharkbait,Perfect App for keeping track of your finances,positive,,,,,
4/9/2016 23:00,,"It works really well I love how it tells you how much you can spend each day, week, and month so that you avoid going into debt. I also love how it tracks your spending.",4,FALSE,Mikaeio,Amazing,positive,,,,,
5/14/2015 18:18,,I quickly got all my spendings from cc and accounts in one place categorized and sorted. Easy to see history and forecast,5,FALSE,Financeguru23,Nice money manager,positive,,,,,
1/27/2017 3:15,,About time I found an app to link my accounts together and get a real view of what is going on.,5,FALSE,tranvu1511042,Super helpful!,neutral,,,,,
11/17/2016 21:39,,"Very functional. It's great to keep track of everyday finances, especially if your bank's app isn't that great.",5,FALSE,Christaaaaaaaa,worth the download,positive,,,,,
1/7/2017 9:25,,I love the fact that it is free. It helps me manage all my credit cards and bank transactions in one simple place.,5,FALSE,Cuongcag123,Five Stars,positive,,,,,
1/2/2017 2:24,,"I love this app because I can keep ALL my accounts in one place. ALL. Credit cards, student loans, savings accounts, and investment accounts too.",5,FALSE,GreekiWong,Love this app,positive,,,,,
8/29/2016 16:48,,Pocket Guard has helped me better organize my spending--something I used to have a lot of trouble with.,5,FALSE,Andres Sanchez,Organization,positive,,,,,
3/28/2017 9:29,,Perfect if you need a simple budget. Beautiful and intuitive. They also can help you cut your monthly bills.,5,FALSE,CaimongnhocuaTynaaa,Simple budgeting and more,positive,,,,,
5/10/2017 4:12,"{'id': 707804, 'body': 'Hi there! We have taken care of the downfall and added the cash account to the app. Feel free to send any other queries to support@pocketguard.com.', 'modified': '2017-07-05T15:35:02Z'}",Downloaded this app after downloading many others with no luck. I love this app so far. Only downfall is I can't add cash transactions :( hopefully this will change soon!,4,FALSE,TASHAAAA C.,Good app so far..,positive,,,,,
2/14/2017 2:32,,"I have all my accounts linked, very helpful when looking at overall spending.",5,FALSE,usvinhtoan89,Love it!,positive,,,,,
2/12/2017 3:43,,Excellent way to track charges. As someone who's had problems with unauthorized charges this app really helps.,5,FALSE,Tom Seattle,Amazing app,positive,,,,,
5/27/2016 15:36,,Love that this makes budgeting much easier. Can't wait to see what's added in the future. High hopes on this one.,5,FALSE,Egopt,Great for saving.,positive,,,,,
4/3/2017 5:38,,Helps me to keep track of everything on the go,5,FALSE,nguyenlinh88,Use it every day,positive,,,,,
7/1/2017 19:50,"{'id': 699747, 'body': ""PocketGuard updates your accounts daily. It is normally an overnight update.\nSometimes you may notice that transactions in the app have a delay. The issue might be caused by restrictions on your bank's end, which don't allow us to pull updates in real-time. Apologies for the inconvenience."", 'modified': '2017-07-04T14:03:52Z'}",Takes days to reflect changes in account,4,FALSE,Malakai88,"Good service, slow on updating account info",neutral,,,,,
8/11/2016 20:25,,It is easy to use and more friendly than others.,5,FALSE,JoshuaParry2546,Is really good apps,positive,,,,,
11/14/2016 17:19,,I use this app throughout my week to help keep on top of my spending habits. An improvement would be adding a set budget for each pocket on the overview page.,4,FALSE,Thsudnfntoduabe yndofusnsnr,In review,positive,,,,,
3/28/2016 21:38,,Watch app too!  You got to be kidding me.  This developer is awesome and has a record of keeping apps up to date and bug free.,5,FALSE,pianohawk,Pocket Guard:  Up to date!,positive,,,,,
3/17/2017 2:09,,I never budgeted before downloading this app because it was too difficult. Love it.,5,FALSE,Trieu123,This is a must have,positive,,,,,
7/9/2018 17:24,,No annoying and useless adds,5,FALSE,Nikkkkkkkkkiiii,No adds,negative,,,,,
11/18/2016 3:32,,"Hands down, this is the best financial app on the market. It's great for tracking and setting up alerts. Enjoy!",5,FALSE,willem564,"Hands down,",positive,,,,,
2/22/2017 13:35,,Forever sync problems with banks and credit cards make this app a good idea but that's about it at this point.,5,FALSE,E. J. J. F,Great idea! But,positive,,,,,
5/22/2017 15:00,"{'id': 421990, 'body': ""Hi there! We are doing our best to detect and interpret a transaction's merchant correctly, but sometimes inaccuracies still occur. We apologise for such inconveniences and hope for your understanding.\nP.S. You can change a merchant this way: tap a transaction > tap its merchant > change it to a correct one.\nIf you need our assistance with this or any other issue, please contact us at support@pocketguard.com."", 'modified': '2017-05-24T14:47:43Z'}",I like it but it doesn't always match up names of transactions properly and I sometimes have to go back and figure out what it's referring to,4,FALSE,GigiLalatech12,It's ok,positive,,,,,
2/10/2017 16:33,,With PocketGuard it's a snap to track transactions and spending! Highly recommend app!,5,FALSE,Thuthukun,Useful - and great customer service!,positive,,,,,
3/25/2016 23:55,,Having a single consolidated view into all accounts is absolutely brilliant. Very slick design and interface!,5,FALSE,Captain sparow,Perfect for staying on top of finances,positive,,,,,
1/3/2017 5:52,,"It helps me keep track of bills, when they are due and of spending limits.",5,FALSE,Theodore11090,Very useful,positive,,,,,
11/11/2016 21:28,,Free family locator is a thing I’ve been long looking for!! Finally I found an app with no bugs and lags!!!!!!! Thank you guys!!!,5,FALSE,ZakMurphy363,5/5!!,positive,,,,,
11/11/2016 21:26,,Really like this family app! It helps to stay in touch with my family and save plenty of time. Thanks!! ☺,5,FALSE,TomFoster56,Brilliant app!,positive,,,,,
11/11/2016 21:23,,"It’s a very convenient family finder app. Checklists, gps tracker, reminders, family budgeting.. all features are available for free! Great!!!",5,FALSE,TobyPower6536,I like it!,positive,,,,,
4/26/2015 14:07,,It's a really good app. Great for managing spending and staying on top of your money but for me it's a new app. How do I know how good the security is? I need some sort of proof before I give my financial information to an app,4,FALSE,Pbeyene,Amazing app,positive,,,,,
1/4/2017 4:36,,It is correct and very easy to get all my spending informations!,5,FALSE,Ray1028,This app helps me keep my finances organized,positive,,,,,
12/16/2015 15:41,,I like it but it freezes or crashes when you're trying to change what pocket the expense is categorized in on the analytics page. iPhone 5c 8.3,4,FALSE,PtF514,Not bad,positive,,,,,
11/11/2016 22:07,,The family map works good. No bugs and advertisement! Just download and start using,5,FALSE,OliverMann45686,No minuses,positive,,,,,
2/11/2017 6:20,,This app is easy to use and helps track all the credit card expenses. Must have app,5,FALSE,Statham1600,Great!,positive,,,,,
2/22/2017 12:28,,Unfortunately my bank doesn't link (to any apps) but this app looks and functions great. I just wish there was a manual option so that I could just input transactions myself without linking.,3,FALSE,BoogSir11,Good Looking App,positive,,,,,
3/18/2017 11:49,,I am able to track almost all my financial accounts from a single app.,5,FALSE,nhat nam phong dien,I love PocketGuard..,neutral,,,,,
11/11/2016 22:00,,"The checklist app will make the life of your family MUCH EASIER. Especially, when you have 3 kids",5,FALSE,CharlesBates8698,Best app,positive,,,,,
4/8/2016 10:55,,"the UI are beautiful , i love to use to marke everyday what i use. and check once a week , it's can show clean.i love it,",5,FALSE,Nigel Cosmo,cool and wonderful,positive,,,,,
3/29/2016 6:58,,Useful application with great interface and easy to use! Recommend for download.,5,FALSE,Lexxlluthor,Good,positive,,,,,
1/25/2017 3:26,,"Before PocketGuard, my personal finances were not this organized. Go PocketGuard!",5,FALSE,Alo5123,Overall vote: 10/10,neutral,,,,,
11/28/2015 6:29,,My account info doesn't update. I put money in my account a few days back and it never updated.,4,FALSE,kenyardisf,Love it but,neutral,,,,,
3/23/2017 15:19,,"Hey guys, this is a great app to manage finances. It helps you orgnaize where your money goes automatically. You have to give your account numbers, but it's still secure!",4,FALSE,FreeHavi,Great app,positive,,,,,
1/19/2017 13:57,,One of the easiest budgeting programs I have worked with.,5,FALSE,Monitoclass,This app is all you need,positive,,,,,
11/18/2016 3:42,,Absolutely love it; it keeps me in line with my spending by allowing me to allocate where I spend my money.,5,FALSE,Mamunkhangfss,Absolutely love it;,positive,,,,,
3/17/2017 11:26,,I used to have mint but I deleted it since it wouldn't work with my credit union. But PocketGuard does! I love it!,5,FALSE,EmilyR1996,It connected with my CU!,positive,,,,,
2/11/2017 2:09,,"Great app, track all bank accounts in one place... FREE. Only one thing, Can you make Insight colorful?",5,FALSE,jahnsele,Exactly what I was looking for,positive,,,,,
11/11/2016 21:56,,Use only this family map app. Good functionality. no bugs!,5,FALSE,BenjaminBurns63,Very good,positive,,,,,
5/21/2016 16:32,,Very professional app! Really helps you keep track of what you are spending!,5,FALSE,M_Feldmann,Great!,positive,,,,,
4/22/2016 0:08,,Great concept and beautiful design. Very useful to keep track of all your finances.,5,FALSE,jryankennedy,Beautifully designed app,positive,,,,,
6/9/2017 19:56,,Has helped me improve my budget by tracking and categorizing my spending.,5,FALSE,Mr.Sleepy509,PocketGuard,positive,,,,,
6/26/2018 5:43,,"This app helped me to raise my savings from zero to $300 per month. And on top of that, it helped me cut my Internet and TV bill.",5,FALSE,BrianGodFrey,Helps me save $300 per month,negative,,,,,
1/13/2017 15:36,,"PocketGuard is a great app, stable and very convenient. The design couldn't be any better",5,FALSE,mypassport1994,So helpful for keeping a budget,positive,,,,,
4/30/2017 22:51,"{'id': 256692, 'body': 'Hi there! Most of the account connection issues are easy to solve if a user contacts us at support@pocketguard.com. We always stand by to help!', 'modified': '2017-05-03T12:01:46Z'}",Great app but it has major issues with connecting accounts.,4,FALSE,bndoarn,Major login issues,positive,,,,,
5/2/2016 12:35,,"Gorgeous app, took me a little time to get used to. But this app is very useful! I can save money now haha.",5,FALSE,siwifiop23,Absolutely beautiful,positive,,,,,
12/18/2016 2:55,,"This application is very useful. It helps me manage expenditures, money. Can I payments statistics. The application is very easy to use. I really like it!",4,FALSE,vietduc1989,Download and try it,positive,,,,,
3/25/2016 9:34,,Excellent app contains almost all of the functionality which I found. Good money management app,5,FALSE,Harry Jury,Good money management app,positive,,,,,
1/4/2017 2:04,,My money is actually accounted for now. PocketGuard is an incredible service. I LOVE this app.,5,FALSE,hoffman521,Very good way of getting organized,positive,,,,,
